ID do registro.,Ano de fundação,Categoria de Origem,Cidade,CNAE,CNPJ,Código postal,Data da última modificação,Data de criação,Endereço,Endereço 2,Equipe da HubSpot,Estado/Região,Faixa de Colaboradores,Faixa de Faturamento,Faixa de funcionários,Indústria,Instagram,Modelo De Mercado,Modelo De Negócios,Modelo De Receita,Nome da empresa,Nome de domínio da empresa,Nome Fantasia,Número de funcionários,Número de telefone,Página da empresa no LinkedIn,Página de empresa no Facebook,Página do Google Plus,Páginas da empresa no LinkedIn,País/Região,Palavras-chave da empresa,Porte Da Empresa,Proprietário da empresa,Qual a principal dor com mobilidade?,Razão Social,Receita anual,Receita total,Segmento da Empresa ,Setor,Subsegmento da Empresa ,Tecnologias da Web
22935119691,2019,,,4679699,5300197000106,,2024-09-12 18:36,2024-09-11 14:15,"Av Engenheiro Emiliano Macieira, 05 - Pedrinhas, São Luís - MA, 65095-603",,,Maranhãi,De 201 a 500 colaboradores  ,,,Terciário, @rofedistribuidora/,B2B,Serviços profissionais,Receita Recorrente,ROFE DISTRIBUIDORA,rofedistribuidora.com.br,Rofe Distribuidora,1000.0,,https://www.linkedin.com/company/rofe-distribuidora/posts/?feedView=all,,,https://www.linkedin.com/company/rofe-distribuidora,Brasil,,Grande,,,Mercante & Rofe Distribuidora Ltda.,100000000,40214.47,Comércio e Varejo,Varejo,,Microsoft Exchange Online; Microsoft Office 365; Apache; Google Tag Manager; Facebook Connect; Recaptcha; Google Analytics; Outlook; Facebook Advertiser
22929451384,1837,,,2833000,89.674.782/0001-58,,2024-09-17 16:38,2024-09-11 14:15,"Via Miguel Melhado Campos, 600, Vinhedo, SP, Brasil",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @johndeere,B2B,Varejo Físico,Receita Recorrente,JOHN DEERE,deere.com.br,John Deere,250.0, +55 800 891 4031,https://www.linkedin.com/company/john-deere,https://facebook.com/johndeere,,https://www.linkedin.com/company/banco-john-deere-s.a.,Brasil,,Grande,,,John Deere Brasil Ltda.,6000000000,72999.8,Indústria e Manufatura,Engenharia mecânica ou industrial,,YouTube; Google Tag Manager; Facebook Advertiser; Apache; App Nexus; Adobe Dynamic Tag Management; Video.js; Google Analytics
22909017101,1953,,São Bernardo do Campo,2910701,59104422000176,,2024-10-23 08:00,2024-09-11 14:15,"Via Anchieta, Km 23,5, São Bernardo do Campo - SP, Brasil",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Secundário, @vwbrasil,B2C,Indústria,Receita Recorrente,VOLKSWAGEN,vw.com.br,Volkswagen,50000.0,,https://www.linkedin.com/company/volkswagen-do-brasil/,,,https://www.linkedin.com/company/volkswagen-do-brasil,Brasil,,Grande,,,Volkswagen do Brasil Indústria de Veículos Automotores Ltda.,7000000000000,,Indústria e Manufatura,Automotivo,,Microsoft Exchange Online; Salesforce; Apache; App Nexus; Dstillery; Google Tag Manager; MediaMath; Outlook
22926358290,1966,,Memphis,1721400,52736949000158,38119,2024-10-15 11:19,2024-09-11 14:15,"Rod Rodovia Sp 340 Km 171, Sn, Mogi-Guacu, São Paulo 13845-901, BR",,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,SYLVAMO,sylvamo.com,Sylvamo Do Brasil,5000.0, +1 901-519-8000,https://www.linkedin.com/company/sylvamo-brasil/about/,,,https://www.linkedin.com/company/sylvamoco,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Sylvamo Do Brasil Ltda,500000000000,,Indústria e Manufatura,Papel e produtos florestais,,Microsoft Exchange Online; Zendesk; Microsoft Office 365; Google Tag Manager; Segment; Google Analytics; Outlook
22937384317,1997,,,4774100,2266135000471,06454-070,2024-09-12 18:36,2024-09-11 14:15,"Alameda Grajaú, 219, Alphaville, Barueri, SP, Brasil",3º andar,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @chillibeansoficial,B2C,Varejo Físico,Receita Recorrente,CHILLI BEANS,chillibeans.com.br,Chilli Beans,5000.0,,https://www.linkedin.com/company/chilli-beans,https://facebook.com/chillibeansbr,,https://www.linkedin.com/company/chilli-beans,Brasil,,Grande,,,Chilli Beans Franchising Ltda.,100000000000,28416.77,Comércio e Varejo,Vestuário e moda,,Microsoft Exchange Online; Facebook Advertiser; Salesforce; App Nexus; Criteo; Google Tag Manager; MediaMath; Google Analytics; Outlook
22934521223,1985,,,4930202,88.009.030/0016-9,,2024-09-24 12:21,2024-09-11 14:15,"Avenida Guaruba 740, Distrito Industrial, Manaus, AM, Brasil",,CS,AM,De 201 a 500 colaboradores  ,,,Secundário, @modulardatacenters,B2B,Serviços profissionais,Receita Recorrente,MODULAR,modulardtc.com,Modular,250.0,,https://www.linkedin.com/company/modulardtc/,,,https://www.linkedin.com/company/modulardtc,Brasil,,Grande,Simone Mateus,,Modular Transportes Ltda,50000000,289660.25,Indústria e Manufatura,Fotografia,,Microsoft Exchange Online; Microsoft Office 365; Apache; Vimeo; WordPress; Google Tag Manager; Recaptcha; Google Analytics; Outlook
22932516177,2021,,,5620104,74235979000113,,2024-09-12 18:36,2024-09-11 14:15,"Av. das Nações Unidas, no. 3.003, São Paulo, SP, Brasil",,,São Paulo,De 51 a 200 colaboradores ,,,Terciário, @melhorbocado/,B2C,Indústria,Receita Recorrente,MELHOR BOCADO,melhorbocado.com.br,Melhor Bocado Alimentos Ltda.,250.0,,https://www.linkedin.com/company/melhor-bocado/about/,,,https://www.linkedin.com/company/melhor-bocado,Brasil,,Grande,,,Melhor Bocado Alimentos Ltda,50000000,54103.02,Indústria e Manufatura,Alimentos e bebidas,,Microsoft Exchange Online; Google AdWords; WordPress; Google Tag Manager; Godaddy Nameserver; Sendgrid; Facebook Advertiser; Rackspace Email; Microsoft Office 365; Apache; Google Analytics; Outlook
22931227908,2021,,Milwaukee,8211300,01.376.079/0001-1,53209,2024-09-24 12:17,2024-09-11 14:15,"Rua João das Neves, 330, Vila Maria, São Paulo - SP, 02141-000, Brasil",,CS,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Secundário, @clarios,B2B,Indústria,Receita Recorrente,CLARIOS,clarios.com,Clarios,50000.0, +1 414-214-6500,https://www.linkedin.com/company/clarios,,,https://www.linkedin.com/company/clarios,Brasil,,Grande,Simone Mateus,,Clarios Energy Solutions Brasil Ltda.,700000000000,591327.18,Energia e Recursos Naturais,Engenharia mecânica ou industrial,,Microsoft Exchange Online; Salesforce; App Nexus; Google Tag Manager; Outlook; Facebook Advertiser
22928836624,2004,,Houston,2851800,6165981000103,77027,2024-09-12 18:59,2024-09-11 14:15,"Av. Gastão Vidigal Neto, 475 - Cidade Nova, Pindamonhangaba - SP, 12441-240",800,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,TENARIS CONFAB,tenaris.com,Tenaris Confab,50000.0, +1 888-300-5432,https://www.linkedin.com/company/tenaris/,https://facebook.com/tenarisevents,,https://www.linkedin.com/company/tenaris,Brasil,,Grande,,Insatisfeito com o fornecedor atual; Rotas não otimizadas,Tenaris Confab,200000000000,,Indústria e Manufatura,Petróleo e energia,,Go Squared; Google Analytics; Google Tag Manager; Fatores de sucesso; Microsoft Exchange Online; ASP.Net; Salesforce; Stripe; Dstillery; Outlook
22923923714,1961,,São Bernardo do Campo,2949299,59104760000191,,2024-09-12 18:59,2024-09-11 14:15,"Avenida Itavuvu, Sorocaba, São Paulo BR",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @toyotadobrasil,B2C,Indústria,Receita Recorrente,TOYOTA,toyota.com.br,Toyota Brasil,10000.0,,https://www.linkedin.com/company/toyota-do-brasil/about/,https://facebook.com/toyotadobrasil,,https://www.linkedin.com/company/toyota-do-brasil,Brasil,,Grande,,,Toyota Do Brasil Ltda,2000000000000,,Indústria e Manufatura,Automotivo,,Microsoft Exchange Online; Route 53; Facebook Advertiser; Salesforce; App Nexus; Mailgun; Google Analytics; Google Tag Manager; Microsoft Office 365; MediaMath; Outlook
22912261966,2011,,São Paulo,4644301,14553607000103,,2024-10-21 08:31,2024-09-11 14:15,Avenida Manuel Bandeira 291 Bloco C Pavmto1 Escritorio 21 Vila Leopoldina São Paulo SP 05317-020,,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @drogariasãopaulo,B2B,Varejo Físico,Receita Recorrente,GRUPO DPSP,grupodpsp.com.br,Grupo DPSP,50000.0, +55 800 600 2175,https://www.linkedin.com/company/grupodpsp/,,,https://www.linkedin.com/company/grupodpsp,Brasil,,Grande,,,Drogarias DPSP S.A.,1400000000000,,Comércio e Varejo,"Saúde, bem-estar e fitness",,Route 53; Apache; WordPress
22933905849,2005,,,,12789973000100,,2024-10-07 16:58,2024-09-11 14:15,"Rua Major Luís dos Santos, 279 - Jardim São Francisco, São Paulo - SP",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Secundário,,B2B,Indústria,Receita Recorrente,EUROCHEM,eurochembrazil.com.br,Eurochem,,,https://www.linkedin.com/company/eurochembrasil/about/,,,,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Eurochem Fertilizantes S/A,2000000000000,,Indústria e Manufatura,,,
22932057974,1879,,Dettingen an der Erms,,7454779000150,72581,2024-10-25 08:36,2024-09-11 14:15,"Distrito Industrial - R. Francisco Carlos de Castro Neves, 945 - Unileste, Piracicaba - SP, 13422-170",,,São Paulo,De 501 a 1.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,ELRING KLINGER,elringklinger.com,Elring Klinger,5000.0,,https://www.linkedin.com/company/elringklinger/about/,https://facebook.com/elringklinger,,https://www.linkedin.com/company/elringklinger,Brasil,,Grande,,,Elring Klinger do Brasil Ltda.,100000000000,,Indústria e Manufatura,Automotivo,,Microsoft Exchange Online; Apache; Drupal; Piwik; Outlook
22913605745,1997,,,2823200,2060862000216,,2024-09-12 18:36,2024-09-11 14:15,"Av. Papa João XXIII, 2732, Sertãozinho, Mauá, SP, Brasil",,,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @superfriologistica/,B2B,Serviços profissionais,Receita Recorrente,SUPERFRIO,superfrio.com.br,Superfrio,5000.0,,https://www.linkedin.com/company/superfrio,https://facebook.com/superfrio.ol,,https://www.linkedin.com/company/superfrio-armazenagem-frigorificada,Brasil,,Grande,,,Superfrio Armazéns Gerais S.A.,20000000000,47306.7,Transporte e Logística,Logística e cadeia de suprimento,,Microsoft Exchange Online; Route 53; Nginx; WordPress; Google Tag Manager; Microsoft Office 365; Linode Hosting; Google Maps; Outlook
22934521222,2003,,,1710900,53943098000187,01451-011,2024-09-25 11:49,2024-09-11 14:15,"Rodovia Juliano Lorenzetti - Km 4, Lençóis Paulista - São Paulo CEP:, 18685-901",152,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,BRACELL,bracell.com,Bracell,10000.0,,https://www.linkedin.com/company/bracell/people/,,,https://www.linkedin.com/company/bracell,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Bracell Sp Celulose Ltda,500000000000,,Indústria e Manufatura,Papel e produtos florestais,,Microsoft Exchange Online; Microsoft Office 365; Outlook
22933602627,1994,,São Paulo,7732201,242184000104,,2024-10-07 08:00,2024-09-11 14:15,"Avenida Marcos Penteado de Ulhoa Rodrigues, 939, Conj. 701 e 702, Torre II Edifício Jatobá, Tamboré, Barueri, SP",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @armaclocacao,B2B,Indústria,Receita Recorrente,ARMAC,armac.com.br,Armac,5000.0,,https://www.linkedin.com/company/armac-locacao/,,,https://www.linkedin.com/company/armac-locacao,Brasil,,Grande,,Difícil gestão do benefício (Tempo),"Armac Locação, Logística e Serviços S.A.",150000000000,,Construção e Imobiliário,Construção,,Microsoft Exchange Online; Route 53; Nginx; Hotjar; WordPress; Cancelar rejeição; Google Tag Manager; Bing Advertiser; Facebook Advertiser; Woo Commerce; Microsoft Office 365; Vimeo; Google Analytics; Piwik; HubSpot; Outlook
22925442165,1999,,,4755503,3494776013858,13280-000,2024-09-17 16:38,2024-09-11 14:15,"Rua do Zinco 255, Quadra 04 Lote 08, Parque São Pedro, Itaquaquecetuba, SP, Brasil",,,São Paulo,De 201 a 500 colaboradores  ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @euamovarejo,B2C,E-commerce,Receita Recorrente,AMMO VAREJO,ammovarejo.com.br,Ammo Varejo,, +55 11 3060-9022,https://www.linkedin.com/company/ammo-varejo-ltda/,,,,Brasil,,Grande,,,Ammo Varejo S.A.,30000000,46043.2,Comércio e Varejo,Bens de consumo,,Amazon Simple Email Service; Route 53; Criteo; Google Tag Manager; Bing Advertiser; Facebook Advertiser; Google Analytics; Google Apps
22911958178,1998,,,7820500,04.236.064/0024-33,04716-003,2024-09-17 16:38,2024-09-11 14:15,"Av. Conde Francisco Matarazzo, 1284, Vila Maria, São Paulo, SP, Brasil",6 Andar,,São Paulo,De 501 a 1.000 colaboradores ,,,Terciário, @gigroupbrasil,B2B,Indústria,Receita Recorrente,GI GROUP,gigroup.com.br,Gi Group,5000.0,,https://www.linkedin.com/company/gi-group,https://facebook.com/151389081697743,,https://www.linkedin.com/company/gi-group-brasil,Brasil,,Grande,,,Gi Group Holding S.p.A.,10000000000,235971.12,Serviços Profissionais,Recursos humanos,,YouTube; Microsoft Office 365; Typekit By Adobe; Google Maps; WordPress; Go Squared; Facebook Connect; Google Analytics; Twitter Button; ASP.Net
22926358289,2009,,,6612605,11197537000100,,2024-10-07 10:43,2024-09-11 14:15,"Avenida Professor João Fiusa 2664, Ribeirão Preto",,,São Paulo,De 201 a 500 colaboradores  ,Acima de R$ 1 bilhão,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,BLUE3,blue3investimentos.com.br,Blue3 Investimentos,1000.0,,https://www.linkedin.com/company/blue3investimentos/about/,,,https://www.linkedin.com/company/blue3investimentos,Brasil,,Pequena,,,Blue3 Investimentos,800000000000,,Serviços Financeiros,Gestão de investimentos,,Microsoft Exchange Online; Activecampaign; Microsoft Office 365; Typekit By Adobe; Hotjar; Google Tag Manager; Cloud Flare; Google Analytics; Outlook; Facebook Advertiser
22930136373,1890,,Feusisberg,5250803,02.886.427/0028-84,8834,2024-10-07 17:13,2024-09-11 14:15,"Barão de Tefé, 27 - Saúde, Rio de Janeiro, RJ, Brasil",,,Minas Gerais,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @kuehnenagel.world,B2B,Serviços profissionais,Receita Recorrente,KUEHNE NAGEL,br.kuehne-nagel.com,Kuehne Nagel,100000.0,,https://www.linkedin.com/company/kuehne-nagel,,,https://www.linkedin.com/company/kuehne-nagel,Brasil,,Grande,,,Kuehne Nagel International AG,100000000,56857.8,Transporte e Logística,Marítimo,,App Nexus; Google Tag Manager; Salesforce; Stripe
22918086673,1972,,,4930202,20468310000142,32371-685,2024-10-07 14:07,2024-09-11 14:15,"Avenida Apio Cardoso, 20, Sala: 11; CincaoContagem, MG32.371-615",,,Minas Geais,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,TORA TRANSPORTES,tora.com.br,Tora Transportes,5000.0,,https://www.linkedin.com/company/toralogistica/about/,,,https://www.linkedin.com/company/toralogistica,Brasil,,Grande,,Rotas não otimizadas; Preço muito caro,Tora Transportes,100000000000,,Transporte e Logística,Transporte/caminhões/ferrovias,,Microsoft Exchange Online; WordPress; Google Tag Manager; Add To Any; Bluehost Hosting; Microsoft Office 365; Apache; Google Maps; Google Analytics; Outlook
22937384316,2010,,,1113502,90.581.604/0001-61,,2024-10-15 15:09,2024-09-11 14:15,"Mairinque, SP, Brasil",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Secundário, @heinekenbr,B2C,Varejo Físico,Receita Recorrente,HEINEKEN,heinekenbrasil.com.br,Heineken,, +55 800 888 1010,https://www.linkedin.com/company/heineken/posts/?feedView=all,,,https://www.linkedin.com/company/heineken,Brasil,,Grande,,,Heineken Brasil,3000000000,747615.06,Indústria e Manufatura,Alimentos e bebidas,,Google Tag Manager; Recaptcha; Twitter Button; Google Apps; Facebook Advertiser
22936188057,1987,,London,4645101,45489614000117,W2 6LA,2024-09-17 16:38,2024-09-11 14:15,"R. Liege, 54 - Vila Vermelha, São Paulo - SP, 04298-070",,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário,,B2B,Indústria,Receita Recorrente,LIVA NOVA,livanova.com,Livanova,5000.0, +44 20 3325 0662,https://www.linkedin.com/company/livanova/,,,https://www.linkedin.com/company/livanova,Brasil,,Grande,,,Livanova Brasil Comercio e Distribuicao de Equipamentos Medicohospitalares Ltda,120000000,21340.53,Saúde e Bem-Estar,Hospital e cuidados de saúde,,Wistia; Cancelar rejeição; ASP.Net; Salesforce; Google Analytics; Dyn DNS; Google Tag Manager; Microsoft Office 365; Vimeo
22929605936,1999,,Montevideo,5320202,03.007.331/0001-4,11300,2024-10-10 17:28,2024-09-11 14:15,"São Bernardo do Campo, SP, Brasil",OF. 1733 TOWER,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @mercadolivre,B2B,Serviços profissionais,Receita Recorrente,MERCADO LIVRE,mercadolibre.com,Mercado Livre,50000.0,,https://www.linkedin.com/company/mercadolibre,https://facebook.com/mercadolibre,,https://www.linkedin.com/company/mercadolibre,Brasil,,Grande,,,MercadoLibre Inc.,1000000000000,7372712.25,Comércio e Varejo,Software de computador,,Route 53; Salesforce; App Nexus; Google Analytics; Google Tag Manager
22927144279,2012,,,5211701,1413969001200,83326-010,2024-10-16 11:00,2024-09-11 14:15,"Avenida Marginal, 1422 - Distrito Industrial Iii",,,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário,,B2B,Indústria,Receita Recorrente,COMFRIO,comfrio.com.br,Comfrio,5000.0,,https://www.linkedin.com/company/comfriooficial/about/,,,https://www.linkedin.com/company/comfriooficial,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Rotas não otimizadas,Comfrio Solucoes Logisticas Sa,30000000000,,Transporte e Logística,Alimentos e bebidas,,Microsoft Exchange Online; Route 53; New Relic; WordPress; Facebook Advertiser; Salesforce; Apache; Ubuntu; Google Tag Manager; Facebook Connect; Microsoft Office 365; Go Squared; Google Analytics; Outlook
22924972708,2008,,Pleasant Grove,4772500,22092327000920,84062,2024-09-12 18:36,2024-09-11 14:15,"Av. Paulista, 2073 - Bela Vista, São Paulo - SP, 01311-300, Brasil",,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @doterra,B2C,Serviços profissionais,Receita Recorrente,DOTERRA,doterra.com,Doterra,5000.0, +1 801-615-7200,https://www.linkedin.com/company/doterra,https://facebook.com/doterra,,https://www.linkedin.com/company/d-terra,Brasil,,Grande,,,Doterra International LLC,100000000000,28358.46,Saúde e Bem-Estar,Farmacêutica,,Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Salesforce; App Nexus; Stripe; Amazon S3; Google Analytics; Twitter Button; YouTube; Fatores de sucesso; Recaptcha; Fullstory; Google Tag Manager; Campaignmonitor; Microsoft Office 365; Outlook
22924382575,2003,,,6110801,05.663.379/0010-2,,2024-09-17 16:38,2024-09-11 14:15,"Avenida Vereador Abel Ferreira, 2420 - Jardim São Paulo, São Paulo - SP, 04614-002, Brasil",,,São Paulo,De 1.001 a 5.000 colaboradores ,de R$ 500 mil a R$ 1 milhão,,Terciário, @gtgroupbrasil,B2B,Serviços profissionais,Receita Recorrente,GT GROUP,gtgroup.net.br,GT Group,250.0,,https://www.linkedin.com/company/gtgroup-brasil/,,,https://www.linkedin.com/company/gtgroup-brasil,Brasil,,Grande,,,GT Group S/A,20000000,20176.2,Tecnologia e Inovação,Hospital e cuidados de saúde,,Apache; WordPress; Google Tag Manager; Facebook Connect; Piwik; Google Apps; HubSpot; Facebook Advertiser
22917311840,1995,,,6613400,01.027.058/0001-9,,2024-09-17 16:38,2024-09-11 14:15,"Eden, Sorocaba, SP, Brasil",,,São Paulo,De 5.001 a 10.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @cielobr,B2B,Serviços profissionais,Receita Recorrente,CIELO,cielo.com.br,Cielo,5000.0,,https://www.linkedin.com/company/cielo,https://facebook.com/cielobr,,https://www.linkedin.com/company/cielo,Brasil,,Grande,,,Cielo S.A.,42000000000,176750.02,Serviços Financeiros,Serviços financeiros,,Microsoft Exchange Online; Amazon Simple Email Service; Salesforce; App Nexus; Fatores de sucesso; Zendesk; Microsoft Office 365; MediaMath; Outlook
22913605744,2018,,Milan,3250709,27.175.413/0011-35,,2024-09-17 16:38,2024-09-11 14:15,"R. João Oliveira Algodoal, 61 - Jardim Elite, SP, Brasil",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @essilorluxottica,B2B,Indústria,Receita Recorrente,ESSILORLUXOTTICA,essilorluxottica.com,EssilorLuxottica,100000.0,,https://www.linkedin.com/company/essilorluxottica,,,https://www.linkedin.com/company/essilorluxottica,Brasil,,Grande,,,EssilorLuxottica S.A.,900000000000,6075.37,Indústria e Manufatura,Dispositivos médicos,,Microsoft Exchange Online; Tealium; Qualtrics; Microsoft Office 365; Vimeo; Mailjet; Google Apps; Outlook
22904005708,2002,,,2011100,42150091000170,05501-050,2024-10-22 08:03,2024-09-11 14:15,"Polo Petroquímico BR 386 - Rodovia Tabaí-Canoas - Km 419 - Lote 29 s/n Via de Contorno 1178, Triunfo - RS, 95853-000",,,Rio Grande do Sul,Até 10 colaboradores ,Acima de R$ 1 bilhão,,Primário, @braskem,B2B,Indústria,Receita Recorrente,BRASKEM,braskem.com.br,Braskem,10000.0, +55 11 3443-9744,https://www.linkedin.com/company/braskem/about/,https://facebook.com/braskemsa,,https://www.linkedin.com/company/braskem,Brasil,,Grande,,,Braskem S.A,7600000000000,,Indústria e Manufatura,Petróleo e energia,,Microsoft Exchange Online; Facebook Advertiser; Salesforce; Google Analytics; Mandrill; Recaptcha; Google Tag Manager; Outlook
22903245664,2021,,,9493600,42632595000148,,2024-09-17 16:38,2024-09-11 14:15,"R. Fritz Reiman, 628 - Vila São João, São Paulo, SP, Brasil",,,São Paulo,De 51 a 200 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @bastet.designparagatos,B2C,E-commerce,Receita Recorrente,BASTET,bastetdesign.com.br,Bastet Design,,, -,,,,Brasil,,Grande,,,Bastet Indústria e Comércio de Acessórios Para Pets Ltda.,5000000.0,22685.67,Comércio e Varejo,,,Google Tag Manager; Facebook Connect; Google Analytics; Cloud Flare; Facebook Advertiser
22912109719,1996,,,7820500,35918663000174,01419-001,2024-09-17 16:38,2024-09-11 14:15,"Av. Floriano Peixoto, 6500 - Uberlândia, MG, Brasil",13º andar,,São Paulo,De 1.001 a 5.000 colaboradores ,de R$ 500 mil a R$ 1 milhão,,Terciário, @adecco,B2B,Serviços profissionais,Receita Recorrente,ADECCO,adecco.com.br,Adecco,,,https://www.linkedin.com/company/adecco-group,https://facebook.com/adeccobrasil,,https://www.linkedin.com/company/adecco,Brasil,,Grande,,,Adecco Brasil S.A.,50000000,182.74,Serviços Profissionais,Recursos humanos,,Microsoft Exchange Online; Salesforce; Google Tag Manager
22930773881,1995,,,,3689592000100,,2024-10-11 14:56,2024-09-11 14:15,Avenida Antonio Buscato 230,,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário,,B2C,Indústria,Receita Recorrente,BYD,ww.byd.com.br,BYD,1000.0,,https://www.linkedin.com/company/bydbrasil/about/,,,https://www.linkedin.com/company/bydbrasil,Brasil,,Grande,,,BYD do Brasil Ltda,100000000000,,Indústria e Manufatura,Automotivo,,Apache; WordPress; Google Tag Manager
22906068135,1966,,,4713004,92754738000162,,2024-10-23 16:17,2024-09-11 14:15,"Avenida Joaquim Porto Villanova, 401 - Jardim do Salso",,,Rio Grande do Sul,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2C,Indústria,Receita Recorrente,LOJAS RENNER,lojasrennersa.com.br,Lojas Renner,50000.0,,https://www.linkedin.com/company/lojas-renner/about/,,,https://www.linkedin.com/company/lojas-renner,Brasil,,Grande,,Insatisfeito com o fornecedor atual; Difícil gestão do benefício (Tempo),Lojas Renner Sa,1000000000000,,Construção e Imobiliário,Vestuário e moda,,Microsoft Exchange Online; YouTube; WordPress; Go Squared; Google Tag Manager; Outlook
22928836623,1968,,,2591800,61160438000121,01141-010,2024-10-09 12:09,2024-09-11 14:15,"Rodovia Anhanguera, Km 51, Jundiaí, SP, 13205-700",,,São Paulo,De 501 a 1.000 colaboradores ,de R$ 500 mil a R$ 1 milhão,,Terciário, @brasilataoficial,B2B,Indústria,Receita Recorrente,BRASILATA,brasilata.com.br,Brasilata,1000.0,,https://www.linkedin.com/company/brasilata-oficial/,,,https://www.linkedin.com/company/brasilata-oficial,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Rotas não otimizadas,Brasilata S.A. Embalagens Metálicas,100000000000,,Indústria e Manufatura,Embalagens e recipientes,,Microsoft Exchange Online; Microsoft Office 365; Google Tag Manager; Recaptcha; Outlook
22926048269,1999,,,6110801,2421421000626,,2024-09-12 18:59,2024-09-11 14:15,"Av. João Cabral de Mello Neto, 850 - Barra da Tijuca",,,Rio de Janeiro,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @TIMBrasil,B2C,Serviços profissionais,Receita Recorrente,TIM,tim.com.br,Tim S.A,10000.0, +55 21 4109-4167,https://www.linkedin.com/company/timbrasil/about/,https://facebook.com/timbrasil,,https://www.linkedin.com/company/timbrasil,Brasil,,Grande,,,Tim S.A,2000000000000,,Tecnologia e Inovação,Telecomunicações,,Cancelar rejeição; App Nexus; Google Analytics; Criteo; Google Tag Manager; MediaMath; Facebook Advertiser; Salesforce; Socket.io
22923923713,2019,,,4772500,35.420.481/0001-7,,2024-09-16 15:15,2024-09-11 14:15,"Rua Galvão Bueno, 86 - Liberdade, São Paulo, SP, Brasil",,,São Paulo,De 201 a 500 colaboradores  ,,,Terciário, @ervikoficial,B2B,Serviços profissionais,Receita Recorrente,ERVIK,ervik.com.br,Ervik,250.0,,https://www.linkedin.com/company/ervik/,,,https://www.linkedin.com/company/ervik,Brasil,,Média,,,Ervik Indústria e Comércio de Equipamentos Ltda.,50000000,884.28,Comércio e Varejo,Bens de consumo,,Linode Hosting; Google Tag Manager; Taboola Ads; Facebook Connect; Sendgrid; Facebook Advertiser
22921032273,1966,,Numazu,2941700,60476884000187,410-0022,2024-10-24 16:30,2024-09-11 14:15,"Avenida Ernst Mahle, 2000 - Mombaca",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário,,B2B,Indústria,Receita Recorrente,MAHLE,mahle.com,MAHLE,100000.0,,https://www.linkedin.com/company/mahle/about/,,,https://www.linkedin.com/company/mahle,Brasil,,Grande,,,Mahle Metal Leve Sa,2000000000000,,Indústria e Manufatura,Automotivo,,Microsoft Exchange Online; Salesforce; Apache; App Nexus; Dstillery; Fatores de sucesso; Google Tag Manager; Outlook
